datetime;PS ATTEINTE;PS TURPE;Temperature;weekday;heure;heure minutes;month;echauffement;hm
2018-10-01 10:00:00;38.0;144;285.65;0;10;10:00;10;False;1000
2018-10-01 10:10:00;39.0;144;285.9;0;10;10:10;10;False;1016
2018-10-01 10:20:00;44.0;144;286.15;0;10;10:20;10;False;1033
2018-10-01 10:30:00;42.0;144;286.4;0;10;10:30;10;False;1050
2018-10-01 10:40:00;49.0;144;286.65;0;10;10:40;10;False;1066
2018-10-01 10:50:00;42.0;144;286.9;0;10;10:50;10;False;1083
2018-10-01 11:00:00;38.0;144;287.15;0;11;11:00;10;False;1100
2018-10-01 11:10:00;37.0;144;287.27777777777777;0;11;11:10;10;False;1116
2018-10-01 11:20:00;31.0;144;287.4055555555555;0;11;11:20;10;False;1133
2018-10-01 11:30:00;39.0;144;287.5333333333333;0;11;11:30;10;False;1150
2018-10-01 11:40:00;32.0;144;287.6611111111111;0;11;11:40;10;False;1166
2018-10-01 11:50:00;35.0;144;287.7888888888889;0;11;11:50;10;False;1183
2018-10-01 12:00:00;26.0;144;287.91666666666663;0;12;12:00;10;False;1200
2018-10-01 12:10:00;22.0;144;288.0444444444444;0;12;12:10;10;False;1216
2018-10-01 12:20:00;22.0;144;288.1722222222222;0;12;12:20;10;False;1233
2018-10-01 12:30:00;24.0;144;288.29999999999995;0;12;12:30;10;False;1250
2018-10-01 12:40:00;29.0;144;288.42777777777775;0;12;12:40;10;False;1266
2018-10-01 12:50:00;29.0;144;288.55555555555554;0;12;12:50;10;False;1283
2018-10-01 13:00:00;31.0;144;288.68333333333334;0;13;13:00;10;False;1300
2018-10-01 13:10:00;30.0;144;288.8111111111111;0;13;13:10;10;False;1316
2018-10-01 13:20:00;33.0;144;288.93888888888887;0;13;13:20;10;False;1333
2018-10-01 13:30:00;41.0;144;289.06666666666666;0;13;13:30;10;False;1350
2018-10-01 13:40:00;34.0;144;289.19444444444446;0;13;13:40;10;False;1366
2018-10-01 13:50:00;36.0;144;289.3222222222222;0;13;13:50;10;False;1383
2018-10-01 14:00:00;34.0;144;289.45;0;14;14:00;10;False;1400
2018-10-01 14:10:00;38.0;144;289.5611111111111;0;14;14:10;10;False;1416
2018-10-01 14:20:00;33.0;144;289.6722222222222;0;14;14:20;10;False;1433
2018-10-01 14:30:00;29.0;144;289.7833333333333;0;14;14:30;10;False;1450
2018-10-01 14:40:00;33.0;144;289.89444444444445;0;14;14:40;10;False;1466
2018-10-01 14:50:00;34.0;144;290.00555555555553;0;14;14:50;10;False;1483
2018-10-01 15:00:00;27.0;144;290.1166666666667;0;15;15:00;10;False;1500
2018-10-01 15:10:00;28.0;144;290.22777777777776;0;15;15:10;10;False;1516
2018-10-01 15:20:00;28.0;144;290.3388888888889;0;15;15:20;10;False;1533
2018-10-01 15:30:00;30.0;144;290.45;0;15;15:30;10;False;1550
2018-10-01 15:40:00;31.0;144;290.5611111111111;0;15;15:40;10;False;1566
2018-10-01 15:50:00;29.0;144;290.6722222222222;0;15;15:50;10;False;1583
2018-10-01 16:00:00;32.0;144;290.7833333333333;0;16;16:00;10;False;1600
2018-10-01 16:10:00;30.0;144;290.89444444444445;0;16;16:10;10;False;1616
2018-10-01 16:20:00;31.0;144;291.00555555555553;0;16;16:20;10;False;1633
2018-10-01 16:30:00;26.0;144;291.1166666666667;0;16;16:30;10;False;1650
2018-10-01 16:40:00;24.0;144;291.22777777777776;0;16;16:40;10;False;1666
2018-10-01 16:50:00;23.0;144;291.3388888888889;0;16;16:50;10;False;1683
2018-10-01 17:00:00;27.0;144;291.45;0;17;17:00;10;False;1700
2018-10-01 17:10:00;24.0;144;291.22777777777776;0;17;17:10;10;False;1716
2018-10-01 17:20:00;22.0;144;291.00555555555553;0;17;17:20;10;False;1733
2018-10-01 17:30:00;24.0;144;290.7833333333333;0;17;17:30;10;False;1750
2018-10-01 17:40:00;26.0;144;290.5611111111111;0;17;17:40;10;False;1766
2018-10-01 17:50:00;23.0;144;290.3388888888889;0;17;17:50;10;False;1783
2018-10-01 18:00:00;23.0;144;290.1166666666667;0;18;18:00;10;False;1800
2018-10-01 18:10:00;22.0;144;289.89444444444445;0;18;18:10;10;False;1816
2018-10-01 18:20:00;25.0;144;289.6722222222222;0;18;18:20;10;False;1833
2018-10-01 18:30:00;20.0;144;289.45;0;18;18:30;10;False;1850
2018-10-01 18:40:00;18.0;144;289.22777777777776;0;18;18:40;10;False;1866
2018-10-01 18:50:00;17.0;144;289.00555555555553;0;18;18:50;10;False;1883
2018-10-01 19:00:00;19.0;144;288.7833333333333;0;19;19:00;10;False;1900
2018-10-01 19:10:00;16.0;144;288.5611111111111;0;19;19:10;10;False;1916
2018-10-01 19:20:00;15.0;144;288.3388888888889;0;19;19:20;10;False;1933
2018-10-01 19:30:00;15.0;144;288.1166666666667;0;19;19:30;10;False;1950
2018-10-01 19:40:00;15.0;144;287.89444444444445;0;19;19:40;10;False;1966
2018-10-01 19:50:00;15.0;144;287.6722222222222;0;19;19:50;10;False;1983
2018-10-01 20:00:00;13.0;144;287.45;0;20;20:00;10;False;2000
2018-10-01 20:10:00;13.0;144;287.25555555555553;0;20;20:10;10;False;2016
2018-10-01 20:20:00;14.0;144;287.0611111111111;0;20;20:20;10;False;2033
2018-10-01 20:30:00;15.0;144;286.8666666666667;0;20;20:30;10;False;2050
2018-10-01 20:40:00;13.0;144;286.6722222222222;0;20;20:40;10;False;2066
2018-10-01 20:50:00;13.0;144;286.47777777777776;0;20;20:50;10;False;2083
2018-10-01 21:00:00;12.0;144;286.2833333333333;0;21;21:00;10;False;2100
2018-10-01 21:10:00;13.0;144;286.0888888888889;0;21;21:10;10;False;2116
2018-10-01 21:20:00;14.0;144;285.89444444444445;0;21;21:20;10;False;2133
2018-10-01 21:30:00;13.0;144;285.7;0;21;21:30;10;False;2150
2018-10-01 21:40:00;13.0;144;285.50555555555553;0;21;21:40;10;False;2166
2018-10-01 21:50:00;13.0;144;285.3111111111111;0;21;21:50;10;False;2183
2018-10-01 22:00:00;16.0;144;285.1166666666667;0;22;22:00;10;False;2200
2018-10-01 22:10:00;13.0;144;284.9222222222222;0;22;22:10;10;False;2216
2018-10-01 22:20:00;12.0;144;284.72777777777776;0;22;22:20;10;False;2233
2018-10-01 22:30:00;14.0;144;284.5333333333333;0;22;22:30;10;False;2250
2018-10-01 22:40:00;13.0;144;284.3388888888889;0;22;22:40;10;False;2266
2018-10-01 22:50:00;16.0;144;284.14444444444445;0;22;22:50;10;False;2283
2018-10-01 23:00:00;13.0;144;283.95;0;23;23:00;10;False;2300
2018-10-01 23:10:00;11.0;144;283.8277777777778;0;23;23:10;10;False;2316
2018-10-01 23:20:00;11.0;144;283.7055555555555;0;23;23:20;10;False;2333
2018-10-01 23:30:00;12.0;144;283.5833333333333;0;23;23:30;10;False;2350
2018-10-01 23:40:00;14.0;144;283.4611111111111;0;23;23:40;10;False;2366
2018-10-01 23:50:00;11.0;144;283.3388888888889;0;23;23:50;10;False;2383
2018-10-02 00:00:00;12.0;144;283.21666666666664;1;0;00:00;10;False;0
2018-10-02 00:10:00;12.0;144;283.09444444444443;1;0;00:10;10;False;16
2018-10-02 00:20:00;12.0;144;282.97222222222223;1;0;00:20;10;False;33
2018-10-02 00:30:00;14.0;144;282.85;1;0;00:30;10;False;50
2018-10-02 00:40:00;12.0;144;282.72777777777776;1;0;00:40;10;False;66
2018-10-02 00:50:00;12.0;144;282.60555555555555;1;0;00:50;10;False;83
2018-10-02 01:00:00;12.0;144;282.48333333333335;1;1;01:00;10;False;100
2018-10-02 01:10:00;13.0;144;282.3611111111111;1;1;01:10;10;False;116
2018-10-02 01:20:00;15.0;144;282.2388888888889;1;1;01:20;10;False;133
2018-10-02 01:30:00;12.0;144;282.1166666666667;1;1;01:30;10;False;150
2018-10-02 01:40:00;12.0;144;281.99444444444447;1;1;01:40;10;False;166
2018-10-02 01:50:00;12.0;144;281.8722222222222;1;1;01:50;10;False;183
2018-10-02 02:00:00;13.0;144;281.75;1;2;02:00;10;False;200
2018-10-02 02:10:00;13.0;144;281.6222222222222;1;2;02:10;10;False;216
2018-10-02 02:20:00;15.0;144;281.49444444444447;1;2;02:20;10;False;233
2018-10-02 02:30:00;13.0;144;281.3666666666667;1;2;02:30;10;False;250
2018-10-02 02:40:00;12.0;144;281.2388888888889;1;2;02:40;10;False;266
2018-10-02 02:50:00;13.0;144;281.1111111111111;1;2;02:50;10;False;283
2018-10-02 03:00:00;12.0;144;280.98333333333335;1;3;03:00;10;False;300
2018-10-02 03:10:00;16.0;144;280.85555555555555;1;3;03:10;10;False;316
2018-10-02 03:20:00;15.0;144;280.72777777777776;1;3;03:20;10;False;333
2018-10-02 03:30:00;15.0;144;280.6;1;3;03:30;10;False;350
2018-10-02 03:40:00;13.0;144;280.47222222222223;1;3;03:40;10;False;366
2018-10-02 03:50:00;13.0;144;280.34444444444443;1;3;03:50;10;False;383
2018-10-02 04:00:00;14.0;144;280.21666666666664;1;4;04:00;10;False;400
2018-10-02 04:10:00;16.0;144;280.0888888888889;1;4;04:10;10;False;416
2018-10-02 04:20:00;13.0;144;279.9611111111111;1;4;04:20;10;False;433
2018-10-02 04:30:00;14.0;144;279.8333333333333;1;4;04:30;10;False;450
2018-10-02 04:40:00;14.0;144;279.7055555555555;1;4;04:40;10;False;466
2018-10-02 04:50:00;13.0;144;279.5777777777778;1;4;04:50;10;False;483
2018-10-02 05:00:00;14.0;144;279.45;1;5;05:00;10;False;500
2018-10-02 05:10:00;17.0;144;279.3833333333333;1;5;05:10;10;False;516
2018-10-02 05:20:00;13.0;144;279.31666666666666;1;5;05:20;10;False;533
2018-10-02 05:30:00;14.0;144;279.25;1;5;05:30;10;False;550
2018-10-02 05:40:00;13.0;144;279.18333333333334;1;5;05:40;10;False;566
2018-10-02 05:50:00;13.0;144;279.1166666666667;1;5;05:50;10;False;583
2018-10-02 06:00:00;22.0;144;279.05;1;6;06:00;10;False;600
2018-10-02 06:10:00;25.0;144;278.98333333333335;1;6;06:10;10;False;616
2018-10-02 06:20:00;23.0;144;278.9166666666667;1;6;06:20;10;False;633
2018-10-02 06:30:00;21.0;144;278.85;1;6;06:30;10;False;650
2018-10-02 06:40:00;24.0;144;278.7833333333333;1;6;06:40;10;False;666
2018-10-02 06:50:00;23.0;144;278.71666666666664;1;6;06:50;10;False;683
2018-10-02 07:00:00;23.0;144;278.65;1;7;07:00;10;False;700
2018-10-02 07:10:00;27.0;144;278.5833333333333;1;7;07:10;10;False;716
2018-10-02 07:20:00;25.0;144;278.51666666666665;1;7;07:20;10;False;733
2018-10-02 07:30:00;24.0;144;278.45;1;7;07:30;10;False;750
2018-10-02 07:40:00;26.0;144;278.3833333333333;1;7;07:40;10;False;766
2018-10-02 07:50:00;31.0;144;278.31666666666666;1;7;07:50;10;False;783
2018-10-02 08:00:00;40.0;144;278.25;1;8;08:00;10;False;800
2018-10-02 08:10:00;45.0;144;278.8611111111111;1;8;08:10;10;False;816
2018-10-02 08:20:00;41.0;144;279.47222222222223;1;8;08:20;10;False;833
2018-10-02 08:30:00;40.0;144;280.0833333333333;1;8;08:30;10;False;850
2018-10-02 08:40:00;43.0;144;280.69444444444446;1;8;08:40;10;False;866
2018-10-02 08:50:00;41.0;144;281.30555555555554;1;8;08:50;10;False;883
2018-10-02 09:00:00;38.0;144;281.9166666666667;1;9;09:00;10;False;900
2018-10-02 09:10:00;42.0;144;282.52777777777777;1;9;09:10;10;False;916
2018-10-02 09:20:00;45.0;144;283.1388888888889;1;9;09:20;10;False;933
2018-10-02 09:30:00;49.0;144;283.75;1;9;09:30;10;False;950
2018-10-02 09:40:00;51.0;144;284.3611111111111;1;9;09:40;10;False;966
2018-10-02 09:50:00;58.0;144;284.97222222222223;1;9;09:50;10;False;983
2018-10-02 10:00:00;63.0;144;285.5833333333333;1;10;10:00;10;False;1000
2018-10-02 10:10:00;64.0;144;286.19444444444446;1;10;10:10;10;False;1016
2018-10-02 10:20:00;65.0;144;286.80555555555554;1;10;10:20;10;False;1033
2018-10-02 10:30:00;62.0;144;287.4166666666667;1;10;10:30;10;False;1050
2018-10-02 10:40:00;61.0;144;288.02777777777777;1;10;10:40;10;False;1066
2018-10-02 10:50:00;51.0;144;288.6388888888889;1;10;10:50;10;False;1083
2018-10-02 11:00:00;48.0;144;289.25;1;11;11:00;10;False;1100
2018-10-02 11:10:00;43.0;144;289.39444444444445;1;11;11:10;10;False;1116
2018-10-02 11:20:00;38.0;144;289.5388888888889;1;11;11:20;10;False;1133
2018-10-02 11:30:00;40.0;144;289.68333333333334;1;11;11:30;10;False;1150
2018-10-02 11:40:00;39.0;144;289.8277777777778;1;11;11:40;10;False;1166
2018-10-02 11:50:00;39.0;144;289.97222222222223;1;11;11:50;10;False;1183
2018-10-02 12:00:00;28.0;144;290.1166666666667;1;12;12:00;10;False;1200
2018-10-02 12:10:00;29.0;144;290.2611111111111;1;12;12:10;10;False;1216
2018-10-02 12:20:00;34.0;144;290.40555555555557;1;12;12:20;10;False;1233
2018-10-02 12:30:00;36.0;144;290.55;1;12;12:30;10;False;1250
2018-10-02 12:40:00;32.0;144;290.69444444444446;1;12;12:40;10;False;1266
2018-10-02 12:50:00;34.0;144;290.8388888888889;1;12;12:50;10;False;1283
2018-10-02 13:00:00;31.0;144;290.98333333333335;1;13;13:00;10;False;1300
2018-10-02 13:10:00;31.0;144;291.1277777777778;1;13;13:10;10;False;1316
2018-10-02 13:20:00;31.0;144;291.27222222222224;1;13;13:20;10;False;1333
2018-10-02 13:30:00;37.0;144;291.4166666666667;1;13;13:30;10;False;1350
2018-10-02 13:40:00;39.0;144;291.56111111111113;1;13;13:40;10;False;1366
2018-10-02 13:50:00;37.0;144;291.7055555555556;1;13;13:50;10;False;1383
2018-10-02 14:00:00;37.0;144;291.85;1;14;14:00;10;False;1400
2018-10-02 14:10:00;33.0;144;291.95000000000005;1;14;14:10;10;False;1416
2018-10-02 14:20:00;47.0;144;292.05;1;14;14:20;10;False;1433
2018-10-02 14:30:00;50.0;144;292.15000000000003;1;14;14:30;10;False;1450
2018-10-02 14:40:00;46.0;144;292.25;1;14;14:40;10;False;1466
2018-10-02 14:50:00;49.0;144;292.35;1;14;14:50;10;False;1483
2018-10-02 15:00:00;45.0;144;292.45;1;15;15:00;10;False;1500
2018-10-02 15:10:00;46.0;144;292.55;1;15;15:10;10;False;1516
2018-10-02 15:20:00;47.0;144;292.65;1;15;15:20;10;False;1533
2018-10-02 15:30:00;45.0;144;292.75;1;15;15:30;10;False;1550
2018-10-02 15:40:00;47.0;144;292.85;1;15;15:40;10;False;1566
2018-10-02 15:50:00;46.0;144;292.95;1;15;15:50;10;False;1583
2018-10-02 16:00:00;37.0;144;293.05;1;16;16:00;10;False;1600
2018-10-02 16:10:00;32.0;144;293.15;1;16;16:10;10;False;1616
2018-10-02 16:20:00;36.0;144;293.25;1;16;16:20;10;False;1633
2018-10-02 16:30:00;26.0;144;293.34999999999997;1;16;16:30;10;False;1650
2018-10-02 16:40:00;25.0;144;293.45;1;16;16:40;10;False;1666
2018-10-02 16:50:00;25.0;144;293.54999999999995;1;16;16:50;10;False;1683
2018-10-02 17:00:00;22.0;144;293.65;1;17;17:00;10;False;1700
2018-10-02 17:10:00;23.0;144;293.34444444444443;1;17;17:10;10;False;1716
2018-10-02 17:20:00;19.0;144;293.0388888888889;1;17;17:20;10;False;1733
2018-10-02 17:30:00;18.0;144;292.7333333333333;1;17;17:30;10;False;1750
2018-10-02 17:40:00;17.0;144;292.42777777777775;1;17;17:40;10;False;1766
2018-10-02 17:50:00;20.0;144;292.1222222222222;1;17;17:50;10;False;1783
2018-10-02 18:00:00;17.0;144;291.81666666666666;1;18;18:00;10;False;1800
2018-10-02 18:10:00;17.0;144;291.51111111111106;1;18;18:10;10;False;1816
2018-10-02 18:20:00;17.0;144;291.2055555555555;1;18;18:20;10;False;1833
2018-10-02 18:30:00;17.0;144;290.9;1;18;18:30;10;False;1850
2018-10-02 18:40:00;19.0;144;290.59444444444443;1;18;18:40;10;False;1866
2018-10-02 18:50:00;17.0;144;290.2888888888889;1;18;18:50;10;False;1883
2018-10-02 19:00:00;16.0;144;289.9833333333333;1;19;19:00;10;False;1900
2018-10-02 19:10:00;16.0;144;289.67777777777775;1;19;19:10;10;False;1916
2018-10-02 19:20:00;18.0;144;289.3722222222222;1;19;19:20;10;False;1933
2018-10-02 19:30:00;18.0;144;289.06666666666666;1;19;19:30;10;False;1950
2018-10-02 19:40:00;16.0;144;288.76111111111106;1;19;19:40;10;False;1966
2018-10-02 19:50:00;16.0;144;288.4555555555555;1;19;19:50;10;False;1983
2018-10-02 20:00:00;16.0;144;288.15;1;20;20:00;10;False;2000
2018-10-02 20:10:00;19.0;144;288.04999999999995;1;20;20:10;10;False;2016
2018-10-02 20:20:00;14.0;144;287.95;1;20;20:20;10;False;2033
2018-10-02 20:30:00;15.0;144;287.84999999999997;1;20;20:30;10;False;2050
2018-10-02 20:40:00;14.0;144;287.75;1;20;20:40;10;False;2066
2018-10-02 20:50:00;15.0;144;287.65;1;20;20:50;10;False;2083
2018-10-02 21:00:00;17.0;144;287.55;1;21;21:00;10;False;2100
2018-10-02 21:10:00;14.0;144;287.45;1;21;21:10;10;False;2116
2018-10-02 21:20:00;15.0;144;287.35;1;21;21:20;10;False;2133
2018-10-02 21:30:00;14.0;144;287.25;1;21;21:30;10;False;2150
2018-10-02 21:40:00;15.0;144;287.15;1;21;21:40;10;False;2166
2018-10-02 21:50:00;17.0;144;287.05;1;21;21:50;10;False;2183
2018-10-02 22:00:00;14.0;144;286.95;1;22;22:00;10;False;2200
2018-10-02 22:10:00;14.0;144;286.85;1;22;22:10;10;False;2216
2018-10-02 22:20:00;15.0;144;286.75;1;22;22:20;10;False;2233
2018-10-02 22:30:00;16.0;144;286.65000000000003;1;22;22:30;10;False;2250
2018-10-02 22:40:00;17.0;144;286.55;1;22;22:40;10;False;2266
2018-10-02 22:50:00;14.0;144;286.45000000000005;1;22;22:50;10;False;2283
2018-10-02 23:00:00;14.0;144;286.35;1;23;23:00;10;False;2300
2018-10-02 23:10:00;15.0;144;286.31111111111113;1;23;23:10;10;False;2316
2018-10-02 23:20:00;14.0;144;286.27222222222224;1;23;23:20;10;False;2333
2018-10-02 23:30:00;17.0;144;286.23333333333335;1;23;23:30;10;False;2350
2018-10-02 23:40:00;12.0;144;286.19444444444446;1;23;23:40;10;False;2366
2018-10-02 23:50:00;12.0;144;286.15555555555557;1;23;23:50;10;False;2383
2018-10-03 00:00:00;12.0;144;286.1166666666667;2;0;00:00;10;False;0
2018-10-03 00:10:00;12.0;144;286.0777777777778;2;0;00:10;10;False;16
2018-10-03 00:20:00;15.0;144;286.0388888888889;2;0;00:20;10;False;33
2018-10-03 00:30:00;12.0;144;286.0;2;0;00:30;10;False;50
2018-10-03 00:40:00;12.0;144;285.9611111111111;2;0;00:40;10;False;66
2018-10-03 00:50:00;12.0;144;285.9222222222222;2;0;00:50;10;False;83
2018-10-03 01:00:00;13.0;144;285.8833333333333;2;1;01:00;10;False;100
2018-10-03 01:10:00;15.0;144;285.84444444444443;2;1;01:10;10;False;116
2018-10-03 01:20:00;12.0;144;285.80555555555554;2;1;01:20;10;False;133
2018-10-03 01:30:00;14.0;144;285.76666666666665;2;1;01:30;10;False;150
2018-10-03 01:40:00;14.0;144;285.72777777777776;2;1;01:40;10;False;166
2018-10-03 01:50:00;13.0;144;285.68888888888887;2;1;01:50;10;False;183
2018-10-03 02:00:00;15.0;144;285.65;2;2;02:00;10;False;200
2018-10-03 02:10:00;12.0;144;285.7444444444444;2;2;02:10;10;False;216
2018-10-03 02:20:00;12.0;144;285.83888888888885;2;2;02:20;10;False;233
2018-10-03 02:30:00;13.0;144;285.93333333333334;2;2;02:30;10;False;250
2018-10-03 02:40:00;13.0;144;286.02777777777777;2;2;02:40;10;False;266
2018-10-03 02:50:00;15.0;144;286.1222222222222;2;2;02:50;10;False;283
2018-10-03 03:00:00;13.0;144;286.21666666666664;2;3;03:00;10;False;300
2018-10-03 03:10:00;13.0;144;286.31111111111113;2;3;03:10;10;False;316
2018-10-03 03:20:00;12.0;144;286.40555555555557;2;3;03:20;10;False;333
2018-10-03 03:30:00;13.0;144;286.5;2;3;03:30;10;False;350
2018-10-03 03:40:00;15.0;144;286.59444444444443;2;3;03:40;10;False;366
2018-10-03 03:50:00;14.0;144;286.68888888888887;2;3;03:50;10;False;383
2018-10-03 04:00:00;12.0;144;286.78333333333336;2;4;04:00;10;False;400
2018-10-03 04:10:00;13.0;144;286.8777777777778;2;4;04:10;10;False;416
2018-10-03 04:20:00;12.0;144;286.97222222222223;2;4;04:20;10;False;433
2018-10-03 04:30:00;16.0;144;287.06666666666666;2;4;04:30;10;False;450
2018-10-03 04:40:00;13.0;144;287.16111111111115;2;4;04:40;10;False;466
2018-10-03 04:50:00;14.0;144;287.2555555555556;2;4;04:50;10;False;483
2018-10-03 05:00:00;12.0;144;287.35;2;5;05:00;10;False;500
2018-10-03 05:10:00;13.0;144;287.36111111111114;2;5;05:10;10;False;516
2018-10-03 05:20:00;15.0;144;287.37222222222226;2;5;05:20;10;False;533
2018-10-03 05:30:00;13.0;144;287.3833333333333;2;5;05:30;10;False;550
2018-10-03 05:40:00;13.0;144;287.39444444444445;2;5;05:40;10;False;566
2018-10-03 05:50:00;12.0;144;287.40555555555557;2;5;05:50;10;False;583
2018-10-03 06:00:00;20.0;144;287.4166666666667;2;6;06:00;10;False;600
2018-10-03 06:10:00;24.0;144;287.4277777777778;2;6;06:10;10;False;616
2018-10-03 06:20:00;22.0;144;287.4388888888889;2;6;06:20;10;False;633
2018-10-03 06:30:00;22.0;144;287.45000000000005;2;6;06:30;10;False;650
2018-10-03 06:40:00;23.0;144;287.4611111111111;2;6;06:40;10;False;666
2018-10-03 06:50:00;23.0;144;287.47222222222223;2;6;06:50;10;False;683
2018-10-03 07:00:00;26.0;144;287.48333333333335;2;7;07:00;10;False;700
2018-10-03 07:10:00;24.0;144;287.49444444444447;2;7;07:10;10;False;716
2018-10-03 07:20:00;23.0;144;287.5055555555556;2;7;07:20;10;False;733
2018-10-03 07:30:00;23.0;144;287.51666666666665;2;7;07:30;10;False;750
2018-10-03 07:40:00;26.0;144;287.52777777777777;2;7;07:40;10;False;766
2018-10-03 07:50:00;31.0;144;287.5388888888889;2;7;07:50;10;False;783
2018-10-03 08:00:00;39.0;144;287.55;2;8;08:00;10;False;800
2018-10-03 08:10:00;41.0;144;287.6388888888889;2;8;08:10;10;False;816
2018-10-03 08:20:00;52.0;144;287.72777777777776;2;8;08:20;10;False;833
2018-10-03 08:30:00;53.0;144;287.81666666666666;2;8;08:30;10;False;850
2018-10-03 08:40:00;54.0;144;287.90555555555557;2;8;08:40;10;False;866
2018-10-03 08:50:00;58.0;144;287.99444444444447;2;8;08:50;10;False;883
2018-10-03 09:00:00;52.0;144;288.0833333333333;2;9;09:00;10;False;900
2018-10-03 09:10:00;43.0;144;288.1722222222222;2;9;09:10;10;False;916
2018-10-03 09:20:00;53.0;144;288.2611111111111;2;9;09:20;10;False;933
2018-10-03 09:30:00;58.0;144;288.35;2;9;09:30;10;False;950
2018-10-03 09:40:00;52.0;144;288.43888888888887;2;9;09:40;10;False;966
2018-10-03 09:50:00;49.0;144;288.52777777777777;2;9;09:50;10;False;983
2018-10-03 10:00:00;55.0;144;288.6166666666667;2;10;10:00;10;False;1000
2018-10-03 10:10:00;57.0;144;288.7055555555555;2;10;10:10;10;False;1016
2018-10-03 10:20:00;60.0;144;288.7944444444444;2;10;10:20;10;False;1033
2018-10-03 10:30:00;60.0;144;288.8833333333333;2;10;10:30;10;False;1050
2018-10-03 10:40:00;57.0;144;288.97222222222223;2;10;10:40;10;False;1066
2018-10-03 10:50:00;43.0;144;289.0611111111111;2;10;10:50;10;False;1083
2018-10-03 11:00:00;47.0;144;289.15;2;11;11:00;10;False;1100
2018-10-03 11:10:00;51.0;144;289.34444444444443;2;11;11:10;10;False;1116
2018-10-03 11:20:00;42.0;144;289.5388888888889;2;11;11:20;10;False;1133
2018-10-03 11:30:00;40.0;144;289.7333333333333;2;11;11:30;10;False;1150
2018-10-03 11:40:00;42.0;144;289.92777777777775;2;11;11:40;10;False;1166
2018-10-03 11:50:00;39.0;144;290.1222222222222;2;11;11:50;10;False;1183
2018-10-03 12:00:00;34.0;144;290.31666666666666;2;12;12:00;10;False;1200
2018-10-03 12:10:00;36.0;144;290.51111111111106;2;12;12:10;10;False;1216
2018-10-03 12:20:00;32.0;144;290.7055555555555;2;12;12:20;10;False;1233
2018-10-03 12:30:00;32.0;144;290.9;2;12;12:30;10;False;1250
2018-10-03 12:40:00;35.0;144;291.09444444444443;2;12;12:40;10;False;1266
2018-10-03 12:50:00;34.0;144;291.2888888888889;2;12;12:50;10;False;1283
2018-10-03 13:00:00;31.0;144;291.4833333333333;2;13;13:00;10;False;1300
2018-10-03 13:10:00;35.0;144;291.67777777777775;2;13;13:10;10;False;1316
2018-10-03 13:20:00;33.0;144;291.8722222222222;2;13;13:20;10;False;1333
2018-10-03 13:30:00;39.0;144;292.06666666666666;2;13;13:30;10;False;1350
2018-10-03 13:40:00;42.0;144;292.26111111111106;2;13;13:40;10;False;1366
2018-10-03 13:50:00;41.0;144;292.4555555555555;2;13;13:50;10;False;1383
2018-10-03 14:00:00;40.0;144;292.65;2;14;14:00;10;False;1400
2018-10-03 14:10:00;39.0;144;292.7111111111111;2;14;14:10;10;False;1416
2018-10-03 14:20:00;32.0;144;292.7722222222222;2;14;14:20;10;False;1433
2018-10-03 14:30:00;37.0;144;292.8333333333333;2;14;14:30;10;False;1450
2018-10-03 14:40:00;37.0;144;292.89444444444445;2;14;14:40;10;False;1466
2018-10-03 14:50:00;46.0;144;292.9555555555555;2;14;14:50;10;False;1483
2018-10-03 15:00:00;49.0;144;293.01666666666665;2;15;15:00;10;False;1500
2018-10-03 15:10:00;41.0;144;293.0777777777778;2;15;15:10;10;False;1516
2018-10-03 15:20:00;46.0;144;293.13888888888886;2;15;15:20;10;False;1533
2018-10-03 15:30:00;47.0;144;293.2;2;15;15:30;10;False;1550
2018-10-03 15:40:00;39.0;144;293.2611111111111;2;15;15:40;10;False;1566
2018-10-03 15:50:00;42.0;144;293.3222222222222;2;15;15:50;10;False;1583
2018-10-03 16:00:00;35.0;144;293.3833333333333;2;16;16:00;10;False;1600
2018-10-03 16:10:00;37.0;144;293.44444444444446;2;16;16:10;10;False;1616
2018-10-03 16:20:00;38.0;144;293.50555555555553;2;16;16:20;10;False;1633
2018-10-03 16:30:00;37.0;144;293.56666666666666;2;16;16:30;10;False;1650
2018-10-03 16:40:00;30.0;144;293.6277777777778;2;16;16:40;10;False;1666
2018-10-03 16:50:00;31.0;144;293.68888888888887;2;16;16:50;10;False;1683
2018-10-03 17:00:00;29.0;144;293.75;2;17;17:00;10;False;1700
2018-10-03 17:10:00;27.0;144;293.6333333333333;2;17;17:10;10;False;1716
2018-10-03 17:20:00;22.0;144;293.51666666666665;2;17;17:20;10;False;1733
2018-10-03 17:30:00;21.0;144;293.4;2;17;17:30;10;False;1750
2018-10-03 17:40:00;20.0;144;293.2833333333333;2;17;17:40;10;False;1766
2018-10-03 17:50:00;18.0;144;293.1666666666667;2;17;17:50;10;False;1783
2018-10-03 18:00:00;22.0;144;293.05;2;18;18:00;10;False;1800
2018-10-03 18:10:00;20.0;144;292.93333333333334;2;18;18:10;10;False;1816
2018-10-03 18:20:00;19.0;144;292.81666666666666;2;18;18:20;10;False;1833
2018-10-03 18:30:00;19.0;144;292.7;2;18;18:30;10;False;1850
2018-10-03 18:40:00;21.0;144;292.5833333333333;2;18;18:40;10;False;1866
