datetime;PS ATTEINTE;PS TURPE;Temperature;echauffement;heure;heure minutes;hm;month;weekday
2018-02-17 17:40:00;23.0;;282.4055555555556;False;17;17:40;1766;2;5
2018-02-17 17:50:00;23.0;;282.2611111111111;False;17;17:50;1783;2;5
2018-02-17 18:00:00;23.0;;282.1166666666667;False;18;18:00;1800;2;5
2018-02-17 18:10:00;23.0;;281.97222222222223;False;18;18:10;1816;2;5
2018-02-17 18:20:00;26.0;;281.82777777777784;False;18;18:20;1833;2;5
2018-02-17 18:30:00;24.0;;281.68333333333334;False;18;18:30;1850;2;5
2018-02-17 18:40:00;26.0;;281.5388888888889;False;18;18:40;1866;2;5
2018-02-17 18:50:00;23.0;;281.39444444444445;False;18;18:50;1883;2;5
2018-02-17 19:00:00;21.0;;281.25;False;19;19:00;1900;2;5
2018-02-17 19:10:00;18.0;;281.0722222222222;False;19;19:10;1916;2;5
2018-02-17 19:20:00;24.0;;280.89444444444445;False;19;19:20;1933;2;5
2018-02-17 19:30:00;25.0;;280.7166666666667;False;19;19:30;1950;2;5
2018-02-17 19:40:00;24.0;;280.5388888888889;False;19;19:40;1966;2;5
2018-02-17 19:50:00;24.0;;280.3611111111111;False;19;19:50;1983;2;5
2018-02-17 20:00:00;24.0;;280.18333333333334;False;20;20:00;2000;2;5
2018-02-17 20:10:00;22.0;;280.0055555555556;False;20;20:10;2016;2;5
2018-02-17 20:20:00;21.0;;279.82777777777784;False;20;20:20;2033;2;5
2018-02-17 20:30:00;21.0;;279.65;False;20;20:30;2050;2;5
2018-02-17 20:40:00;21.0;;279.47222222222223;False;20;20:40;2066;2;5
2018-02-17 20:50:00;21.0;;279.2944444444445;False;20;20:50;2083;2;5
2018-02-17 21:00:00;19.0;;279.1166666666667;False;21;21:00;2100;2;5
2018-02-17 21:10:00;19.0;;278.93888888888887;False;21;21:10;2116;2;5
2018-02-17 21:20:00;27.0;;278.7611111111111;False;21;21:20;2133;2;5
2018-02-17 21:30:00;30.0;;278.58333333333337;False;21;21:30;2150;2;5
2018-02-17 21:40:00;30.0;;278.4055555555556;False;21;21:40;2166;2;5
2018-02-17 21:50:00;30.0;;278.22777777777776;False;21;21:50;2183;2;5
2018-02-17 22:00:00;30.0;;278.05;False;22;22:00;2200;2;5
2018-02-17 22:10:00;31.0;;277.94444444444446;False;22;22:10;2216;2;5
2018-02-17 22:20:00;30.0;;277.8388888888889;False;22;22:20;2233;2;5
2018-02-17 22:30:00;30.0;;277.73333333333335;False;22;22:30;2250;2;5
2018-02-17 22:40:00;30.0;;277.62777777777785;False;22;22:40;2266;2;5
2018-02-17 22:50:00;30.0;;277.52222222222224;False;22;22:50;2283;2;5
2018-02-17 23:00:00;30.0;;277.4166666666667;False;23;23:00;2300;2;5
2018-02-17 23:10:00;30.0;;277.31111111111113;False;23;23:10;2316;2;5
2018-02-17 23:20:00;30.0;;277.20555555555563;False;23;23:20;2333;2;5
2018-02-17 23:30:00;30.0;;277.1;False;23;23:30;2350;2;5
2018-02-17 23:40:00;30.0;;276.9944444444444;False;23;23:40;2366;2;5
2018-02-17 23:50:00;30.0;;276.8888888888889;False;23;23:50;2383;2;5
2018-02-18 00:00:00;29.0;;276.7833333333333;False;0;00:00;0;2;6
2018-02-18 00:10:00;30.0;;276.6777777777777;False;0;00:10;16;2;6
2018-02-18 00:20:00;30.0;;276.5722222222222;False;0;00:20;33;2;6
2018-02-18 00:30:00;31.0;;276.46666666666664;False;0;00:30;50;2;6
2018-02-18 00:40:00;31.0;;276.3611111111111;False;0;00:40;66;2;6
2018-02-18 00:50:00;31.0;;276.2555555555556;False;0;00:50;83;2;6
2018-02-18 01:00:00;31.0;;276.15;False;1;01:00;100;2;6
2018-02-18 01:10:00;31.0;;276.07777777777784;False;1;01:10;116;2;6
2018-02-18 01:20:00;31.0;;276.0055555555556;False;1;01:20;133;2;6
2018-02-18 01:30:00;31.0;;275.93333333333334;False;1;01:30;150;2;6
2018-02-18 01:40:00;31.0;;275.8611111111111;False;1;01:40;166;2;6
2018-02-18 01:50:00;31.0;;275.7888888888889;False;1;01:50;183;2;6
2018-02-18 02:00:00;31.0;;275.71666666666664;False;2;02:00;200;2;6
2018-02-18 02:10:00;31.0;;275.64444444444445;False;2;02:10;216;2;6
2018-02-18 02:20:00;31.0;;275.5722222222222;False;2;02:20;233;2;6
2018-02-18 02:30:00;31.0;;275.5;False;2;02:30;250;2;6
2018-02-18 02:40:00;31.0;;275.4277777777778;False;2;02:40;266;2;6
2018-02-18 02:50:00;31.0;;275.35555555555555;False;2;02:50;283;2;6
2018-02-18 03:00:00;31.0;;275.28333333333336;False;3;03:00;300;2;6
2018-02-18 03:10:00;27.0;;275.2111111111111;False;3;03:10;316;2;6
2018-02-18 03:20:00;27.0;;275.1388888888889;False;3;03:20;333;2;6
2018-02-18 03:30:00;31.0;;275.06666666666666;False;3;03:30;350;2;6
2018-02-18 03:40:00;31.0;;274.99444444444447;False;3;03:40;366;2;6
2018-02-18 03:50:00;31.0;;274.92222222222216;False;3;03:50;383;2;6
2018-02-18 04:00:00;31.0;;274.85;False;4;04:00;400;2;6
2018-02-18 04:10:00;31.0;;274.97222222222223;False;4;04:10;416;2;6
2018-02-18 04:20:00;32.0;;275.0944444444445;False;4;04:20;433;2;6
2018-02-18 04:30:00;31.0;;275.2166666666667;False;4;04:30;450;2;6
2018-02-18 04:40:00;32.0;;275.3388888888889;False;4;04:40;466;2;6
2018-02-18 04:50:00;32.0;;275.4611111111111;False;4;04:50;483;2;6
2018-02-18 05:00:00;32.0;;275.58333333333337;False;5;05:00;500;2;6
2018-02-18 05:10:00;32.0;;275.70555555555563;False;5;05:10;516;2;6
2018-02-18 05:20:00;32.0;;275.82777777777784;False;5;05:20;533;2;6
2018-02-18 05:30:00;32.0;;275.95000000000005;False;5;05:30;550;2;6
2018-02-18 05:40:00;32.0;;276.07222222222225;False;5;05:40;566;2;6
2018-02-18 05:50:00;32.0;;276.19444444444446;False;5;05:50;583;2;6
2018-02-18 06:00:00;30.0;;276.31666666666666;False;6;06:00;600;2;6
2018-02-18 06:10:00;29.0;;276.43888888888887;False;6;06:10;616;2;6
2018-02-18 06:20:00;30.0;;276.56111111111113;False;6;06:20;633;2;6
2018-02-18 06:30:00;30.0;;276.68333333333334;False;6;06:30;650;2;6
2018-02-18 06:40:00;30.0;;276.8055555555556;False;6;06:40;666;2;6
2018-02-18 06:50:00;33.0;;276.9277777777778;False;6;06:50;683;2;6
2018-02-18 07:00:00;32.0;;277.05;False;7;07:00;700;2;6
2018-02-18 07:10:00;27.0;;277.18888888888887;False;7;07:10;716;2;6
2018-02-18 07:20:00;27.0;;277.32777777777784;False;7;07:20;733;2;6
2018-02-18 07:30:00;28.0;;277.4666666666667;False;7;07:30;750;2;6
2018-02-18 07:40:00;28.75;;277.60555555555555;False;7;07:40;766;2;6
2018-02-18 07:50:00;28.75;;277.74444444444447;False;7;07:50;783;2;6
2018-02-18 08:00:00;30.0;;277.8833333333333;False;8;08:00;800;2;6
2018-02-18 08:10:00;30.0;;278.02222222222224;False;8;08:10;816;2;6
2018-02-18 08:20:00;30.0;;278.1611111111111;False;8;08:20;833;2;6
2018-02-18 08:30:00;33.0;;278.3;False;8;08:30;850;2;6
2018-02-18 08:40:00;33.0;;278.43888888888887;False;8;08:40;866;2;6
2018-02-18 08:50:00;33.0;;278.57777777777784;False;8;08:50;883;2;6
2018-02-18 09:00:00;30.0;;278.7166666666667;False;9;09:00;900;2;6
2018-02-18 09:10:00;30.0;;278.85555555555555;False;9;09:10;916;2;6
2018-02-18 09:20:00;29.0;;278.99444444444447;False;9;09:20;933;2;6
2018-02-18 09:30:00;28.0;;279.1333333333333;False;9;09:30;950;2;6
2018-02-18 09:40:00;28.0;;279.27222222222224;False;9;09:40;966;2;6
2018-02-18 09:50:00;26.0;;279.4111111111111;False;9;09:50;983;2;6
2018-02-18 10:00:00;27.0;;279.55;False;10;10:00;1000;2;6
2018-02-18 10:10:00;29.0;;279.68888888888887;False;10;10:10;1016;2;6
2018-02-18 10:20:00;31.0;;279.82777777777784;False;10;10:20;1033;2;6
2018-02-18 10:30:00;31.0;;279.9666666666667;False;10;10:30;1050;2;6
2018-02-18 10:40:00;29.0;;280.10555555555555;False;10;10:40;1066;2;6
2018-02-18 10:50:00;29.0;;280.24444444444447;False;10;10:50;1083;2;6
2018-02-18 11:00:00;28.0;;280.3833333333333;False;11;11:00;1100;2;6
2018-02-18 11:10:00;28.0;;280.52222222222224;False;11;11:10;1116;2;6
2018-02-18 11:20:00;28.0;;280.6611111111111;False;11;11:20;1133;2;6
2018-02-18 11:30:00;28.0;;280.8;False;11;11:30;1150;2;6
2018-02-18 11:40:00;24.0;;280.93888888888887;False;11;11:40;1166;2;6
2018-02-18 11:50:00;23.0;;281.07777777777784;False;11;11:50;1183;2;6
2018-02-18 12:00:00;23.0;;281.2166666666667;False;12;12:00;1200;2;6
2018-02-18 12:10:00;21.0;;281.35555555555555;False;12;12:10;1216;2;6
2018-02-18 12:20:00;21.0;;281.4944444444445;False;12;12:20;1233;2;6
2018-02-18 12:30:00;21.0;;281.6333333333333;False;12;12:30;1250;2;6
2018-02-18 12:40:00;21.0;;281.77222222222224;False;12;12:40;1266;2;6
2018-02-18 12:50:00;21.0;;281.9111111111111;False;12;12:50;1283;2;6
2018-02-18 13:00:00;21.0;;282.05;False;13;13:00;1300;2;6
2018-02-18 13:10:00;21.0;;282.2166666666667;False;13;13:10;1316;2;6
2018-02-18 13:20:00;21.0;;282.3833333333333;False;13;13:20;1333;2;6
2018-02-18 13:30:00;21.0;;282.55;False;13;13:30;1350;2;6
2018-02-18 13:40:00;21.0;;282.7166666666667;False;13;13:40;1366;2;6
2018-02-18 13:50:00;21.0;;282.8833333333333;False;13;13:50;1383;2;6
2018-02-18 14:00:00;20.0;;283.05;False;14;14:00;1400;2;6
2018-02-18 14:10:00;23.0;;283.2166666666667;False;14;14:10;1416;2;6
2018-02-18 14:20:00;18.4;;283.3833333333333;False;14;14:20;1433;2;6
2018-02-18 14:30:00;20.6;;283.55;False;14;14:30;1450;2;6
2018-02-18 14:40:00;17.0;;283.7166666666667;False;14;14:40;1466;2;6
2018-02-18 14:50:00;17.0;;283.8833333333333;False;14;14:50;1483;2;6
2018-02-18 15:00:00;18.0;;284.05;False;15;15:00;1500;2;6
2018-02-18 15:10:00;17.0;;284.2166666666667;False;15;15:10;1516;2;6
2018-02-18 15:20:00;16.0;;284.3833333333333;False;15;15:20;1533;2;6
2018-02-18 15:30:00;15.0;;284.55;False;15;15:30;1550;2;6
2018-02-18 15:40:00;15.0;;284.7166666666667;False;15;15:40;1566;2;6
2018-02-18 15:50:00;21.0;;284.8833333333333;False;15;15:50;1583;2;6
2018-02-18 16:00:00;21.0;;285.05;False;16;16:00;1600;2;6
2018-02-18 16:10:00;20.0;;284.98333333333335;False;16;16:10;1616;2;6
2018-02-18 16:20:00;22.0;;284.9166666666667;False;16;16:20;1633;2;6
2018-02-18 16:30:00;15.5;;284.85;False;16;16:30;1650;2;6
2018-02-18 16:40:00;19.0;;284.78333333333336;False;16;16:40;1666;2;6
2018-02-18 16:50:00;17.0;;284.7166666666667;False;16;16:50;1683;2;6
2018-02-18 17:00:00;17.0;;284.6500000000001;False;17;17:00;1700;2;6
2018-02-18 17:10:00;20.6;;284.58333333333337;False;17;17:10;1716;2;6
2018-02-18 17:20:00;20.6;;284.51666666666665;False;17;17:20;1733;2;6
2018-02-18 17:30:00;20.0;;284.4500000000001;False;17;17:30;1750;2;6
2018-02-18 17:40:00;20.153846153846153;;284.3833333333333;False;17;17:40;1766;2;6
2018-02-18 17:50:00;21.0;;284.31666666666666;False;17;17:50;1783;2;6
2018-02-18 18:00:00;20.153846153846153;;284.25;False;18;18:00;1800;2;6
2018-02-18 18:10:00;21.0;;284.18333333333334;False;18;18:10;1816;2;6
2018-02-18 18:20:00;21.0;;284.1166666666667;False;18;18:20;1833;2;6
2018-02-18 18:30:00;21.0;;284.05;False;18;18:30;1850;2;6
2018-02-18 18:40:00;21.0;;283.98333333333335;False;18;18:40;1866;2;6
2018-02-18 18:50:00;21.0;;283.9166666666667;False;18;18:50;1883;2;6
2018-02-18 19:00:00;21.0;;283.85;False;19;19:00;1900;2;6
2018-02-18 19:10:00;21.0;;283.7611111111111;False;19;19:10;1916;2;6
2018-02-18 19:20:00;20.0;;283.67222222222216;False;19;19:20;1933;2;6
2018-02-18 19:30:00;20.0;;283.58333333333337;False;19;19:30;1950;2;6
2018-02-18 19:40:00;20.0;;283.4944444444445;False;19;19:40;1966;2;6
2018-02-18 19:50:00;18.4;;283.4055555555556;False;19;19:50;1983;2;6
2018-02-18 20:00:00;20.0;;283.31666666666666;False;20;20:00;2000;2;6
2018-02-18 20:10:00;23.0;;283.2277777777778;False;20;20:10;2016;2;6
2018-02-18 20:20:00;20.0;;283.1388888888889;False;20;20:20;2033;2;6
2018-02-18 20:30:00;22.0;;283.05;False;20;20:30;2050;2;6
2018-02-18 20:40:00;22.0;;282.9611111111111;False;20;20:40;2066;2;6
2018-02-18 20:50:00;22.0;;282.87222222222215;False;20;20:50;2083;2;6
2018-02-18 21:00:00;22.0;;282.78333333333336;False;21;21:00;2100;2;6
2018-02-18 21:10:00;22.0;;282.6944444444445;False;21;21:10;2116;2;6
2018-02-18 21:20:00;22.0;;282.60555555555555;False;21;21:20;2133;2;6
2018-02-18 21:30:00;22.0;;282.51666666666665;False;21;21:30;2150;2;6
2018-02-18 21:40:00;22.0;;282.4277777777778;False;21;21:40;2166;2;6
2018-02-18 21:50:00;22.0;;282.3388888888889;False;21;21:50;2183;2;6
2018-02-18 22:00:00;22.0;;282.25;False;22;22:00;2200;2;6
2018-02-18 22:10:00;21.0;;282.23333333333335;False;22;22:10;2216;2;6
2018-02-18 22:20:00;21.0;;282.21666666666664;False;22;22:20;2233;2;6
2018-02-18 22:30:00;22.0;;282.2;False;22;22:30;2250;2;6
2018-02-18 22:40:00;22.0;;282.18333333333334;False;22;22:40;2266;2;6
2018-02-18 22:50:00;23.0;;282.1666666666667;False;22;22:50;2283;2;6
2018-02-18 23:00:00;23.0;;282.15;False;23;23:00;2300;2;6
2018-02-18 23:10:00;23.0;;282.1333333333333;False;23;23:10;2316;2;6
2018-02-18 23:20:00;23.0;;282.1166666666667;False;23;23:20;2333;2;6
2018-02-18 23:30:00;25.0;;282.1;False;23;23:30;2350;2;6
2018-02-18 23:40:00;25.0;;282.0833333333333;False;23;23:40;2366;2;6
2018-02-18 23:50:00;26.0;;282.06666666666666;False;23;23:50;2383;2;6
2018-02-19 00:00:00;26.0;;282.05;False;0;00:00;0;2;0
2018-02-19 00:10:00;26.0;;282.0333333333333;False;0;00:10;16;2;0
2018-02-19 00:20:00;26.0;;282.01666666666665;False;0;00:20;33;2;0
2018-02-19 00:30:00;26.0;;282.0;False;0;00:30;50;2;0
2018-02-19 00:40:00;26.0;;281.98333333333335;False;0;00:40;66;2;0
2018-02-19 00:50:00;26.0;;281.96666666666664;False;0;00:50;83;2;0
2018-02-19 01:00:00;26.5;;281.95;False;1;01:00;100;2;0
2018-02-19 01:10:00;27.0;;281.92777777777775;False;1;01:10;116;2;0
2018-02-19 01:20:00;26.5;;281.9055555555556;False;1;01:20;133;2;0
2018-02-19 01:30:00;26.5;;281.8833333333333;False;1;01:30;150;2;0
2018-02-19 01:40:00;26.5;;281.8611111111111;False;1;01:40;166;2;0
2018-02-19 01:50:00;26.5;;281.8388888888889;False;1;01:50;183;2;0
2018-02-19 02:00:00;26.0;;281.81666666666666;False;2;02:00;200;2;0
2018-02-19 02:10:00;26.0;;281.79444444444437;False;2;02:10;216;2;0
2018-02-19 02:20:00;26.0;;281.77222222222224;False;2;02:20;233;2;0
2018-02-19 02:30:00;26.0;;281.75;False;2;02:30;250;2;0
2018-02-19 02:40:00;26.0;;281.72777777777776;False;2;02:40;266;2;0
2018-02-19 02:50:00;26.0;;281.70555555555563;False;2;02:50;283;2;0
2018-02-19 03:00:00;26.0;;281.68333333333334;False;3;03:00;300;2;0
2018-02-19 03:10:00;26.5;;281.6611111111111;False;3;03:10;316;2;0
2018-02-19 03:20:00;26.0;;281.6388888888889;False;3;03:20;333;2;0
2018-02-19 03:30:00;25.8;;281.6166666666667;False;3;03:30;350;2;0
2018-02-19 03:40:00;25.8;;281.59444444444443;False;3;03:40;366;2;0
2018-02-19 03:50:00;23.0;;281.57222222222225;False;3;03:50;383;2;0
2018-02-19 04:00:00;13.0;;281.55;False;4;04:00;400;2;0
2018-02-19 04:10:00;13.0;;281.5111111111111;False;4;04:10;416;2;0
2018-02-19 04:20:00;13.4;;281.47222222222223;False;4;04:20;433;2;0
2018-02-19 04:30:00;14.0;;281.43333333333334;False;4;04:30;450;2;0
2018-02-19 04:40:00;13.4;;281.39444444444445;False;4;04:40;466;2;0
2018-02-19 04:50:00;13.4;;281.35555555555555;False;4;04:50;483;2;0
2018-02-19 05:00:00;14.0;;281.31666666666666;False;5;05:00;500;2;0
2018-02-19 05:10:00;14.0;;281.27777777777777;False;5;05:10;516;2;0
2018-02-19 05:20:00;14.0;;281.2388888888889;False;5;05:20;533;2;0
2018-02-19 05:30:00;15.0;;281.20000000000005;False;5;05:30;550;2;0
2018-02-19 05:40:00;18.0;;281.16111111111115;False;5;05:40;566;2;0
2018-02-19 05:50:00;40.0;;281.12222222222226;False;5;05:50;583;2;0
2018-02-19 06:00:00;53.809437386569876;;281.08333333333337;False;6;06:00;600;2;0
2018-02-19 06:10:00;53.809437386569876;;281.0444444444445;False;6;06:10;616;2;0
2018-02-19 06:20:00;40.0;;281.0055555555556;False;6;06:20;633;2;0
2018-02-19 06:30:00;40.0;;280.9666666666667;False;6;06:30;650;2;0
2018-02-19 06:40:00;40.0;;280.9277777777778;False;6;06:40;666;2;0
2018-02-19 06:50:00;40.0;;280.8888888888889;False;6;06:50;683;2;0
2018-02-19 07:00:00;40.0;;280.85;False;7;07:00;700;2;0
2018-02-19 07:10:00;40.0;;280.85;False;7;07:10;716;2;0
2018-02-19 07:20:00;40.0;;280.85;False;7;07:20;733;2;0
2018-02-19 07:30:00;40.0;;280.85;False;7;07:30;750;2;0
2018-02-19 07:40:00;40.0;;280.85;False;7;07:40;766;2;0
2018-02-19 07:50:00;40.0;;280.85;False;7;07:50;783;2;0
2018-02-19 08:00:00;40.0;;280.85;False;8;08:00;800;2;0
2018-02-19 08:10:00;43.0;;280.85;False;8;08:10;816;2;0
2018-02-19 08:20:00;41.0;;280.85;False;8;08:20;833;2;0
2018-02-19 08:30:00;40.0;;280.85;False;8;08:30;850;2;0
2018-02-19 08:40:00;43.0;;280.85;False;8;08:40;866;2;0
2018-02-19 08:50:00;41.0;;280.85;False;8;08:50;883;2;0
2018-02-19 09:00:00;43.0;;280.85;False;9;09:00;900;2;0
2018-02-19 09:10:00;43.0;;280.85;False;9;09:10;916;2;0
2018-02-19 09:20:00;85.0;;280.85;False;9;09:20;933;2;0
2018-02-19 09:30:00;91.0;;280.85;False;9;09:30;950;2;0
2018-02-19 09:40:00;91.0;;280.85;False;9;09:40;966;2;0
2018-02-19 09:50:00;91.0;;280.85;False;9;09:50;983;2;0
2018-02-19 10:00:00;91.0;;280.85;False;10;10:00;1000;2;0
2018-02-19 10:10:00;91.0;;280.95000000000005;False;10;10:10;1016;2;0
2018-02-19 10:20:00;91.0;;281.05;False;10;10:20;1033;2;0
2018-02-19 10:30:00;91.0;;281.15000000000003;False;10;10:30;1050;2;0
2018-02-19 10:40:00;85.0;;281.25;False;10;10:40;1066;2;0
2018-02-19 10:50:00;91.0;;281.35;False;10;10:50;1083;2;0
2018-02-19 11:00:00;91.0;;281.45;False;11;11:00;1100;2;0
2018-02-19 11:10:00;91.0;;281.55;False;11;11:10;1116;2;0
2018-02-19 11:20:00;94.23076923076923;;281.65;False;11;11:20;1133;2;0
2018-02-19 11:30:00;83.14285714285714;;281.75;False;11;11:30;1150;2;0
2018-02-19 11:40:00;83.14285714285714;;281.85;False;11;11:40;1166;2;0
2018-02-19 11:50:00;83.14285714285714;;281.95;False;11;11:50;1183;2;0
2018-02-19 12:00:00;83.0;;282.05;False;12;12:00;1200;2;0
2018-02-19 12:10:00;83.0;;282.15;False;12;12:10;1216;2;0
2018-02-19 12:20:00;83.14285714285714;;282.25;False;12;12:20;1233;2;0
2018-02-19 12:30:00;83.0;;282.35;False;12;12:30;1250;2;0
2018-02-19 12:40:00;83.0;;282.45;False;12;12:40;1266;2;0
2018-02-19 12:50:00;83.0;;282.5499999999999;False;12;12:50;1283;2;0
2018-02-19 13:00:00;84.83333333333333;;282.65;False;13;13:00;1300;2;0
2018-02-19 13:10:00;83.14285714285714;;282.67777777777775;False;13;13:10;1316;2;0
2018-02-19 13:20:00;83.14285714285714;;282.7055555555555;False;13;13:20;1333;2;0
2018-02-19 13:30:00;83.14285714285714;;282.73333333333335;False;13;13:30;1350;2;0
2018-02-19 13:40:00;83.0;;282.76111111111106;False;13;13:40;1366;2;0
2018-02-19 13:50:00;83.0;;282.7888888888889;False;13;13:50;1383;2;0
2018-02-19 14:00:00;75.0;;282.81666666666666;False;14;14:00;1400;2;0
2018-02-19 14:10:00;75.0;;282.84444444444443;False;14;14:10;1416;2;0
2018-02-19 14:20:00;74.5;;282.87222222222215;False;14;14:20;1433;2;0
2018-02-19 14:30:00;73.8;;282.9;False;14;14:30;1450;2;0
2018-02-19 14:40:00;74.5;;282.92777777777775;False;14;14:40;1466;2;0
2018-02-19 14:50:00;67.72500342888493;;282.9555555555555;False;14;14:50;1483;2;0
2018-02-19 15:00:00;67.72500342888493;;282.98333333333335;False;15;15:00;1500;2;0
2018-02-19 15:10:00;74.5;;283.01111111111106;False;15;15:10;1516;2;0
2018-02-19 15:20:00;68.11881188118812;;283.0388888888889;False;15;15:20;1533;2;0
2018-02-19 15:30:00;68.0519288928229;;283.06666666666666;False;15;15:30;1550;2;0
2018-02-19 15:40:00;67.72500342888493;;283.09444444444443;False;15;15:40;1566;2;0
2018-02-19 15:50:00;67.72500342888493;;283.12222222222215;False;15;15:50;1583;2;0
2018-02-19 16:00:00;67.72500342888493;;283.15;False;16;16:00;1600;2;0
2018-02-19 16:10:00;55.00970873786408;;283.1388888888889;False;16;16:10;1616;2;0
2018-02-19 16:20:00;65.0;;283.12777777777774;False;16;16:20;1633;2;0
2018-02-19 16:30:00;65.0;;283.1166666666667;False;16;16:30;1650;2;0
2018-02-19 16:40:00;67.0;;283.10555555555555;False;16;16:40;1666;2;0
2018-02-19 16:50:00;67.72500342888493;;283.09444444444443;False;16;16:50;1683;2;0
2018-02-19 17:00:00;72.2;;283.0833333333333;False;17;17:00;1700;2;0
2018-02-19 17:10:00;72.2;;283.0722222222222;False;17;17:10;1716;2;0
2018-02-19 17:20:00;72.2;;283.06111111111113;False;17;17:20;1733;2;0
2018-02-19 17:30:00;72.2;;283.0499999999999;False;17;17:30;1750;2;0
2018-02-19 17:40:00;72.2;;283.0388888888889;False;17;17:40;1766;2;0
2018-02-19 17:50:00;72.2;;283.02777777777777;False;17;17:50;1783;2;0
2018-02-19 18:00:00;69.0;;283.01666666666665;False;18;18:00;1800;2;0
2018-02-19 18:10:00;69.0;;283.0055555555556;False;18;18:10;1816;2;0
2018-02-19 18:20:00;69.0;;282.9944444444444;False;18;18:20;1833;2;0
2018-02-19 18:30:00;68.0519288928229;;282.98333333333335;False;18;18:30;1850;2;0
2018-02-19 18:40:00;53.0;;282.97222222222223;False;18;18:40;1866;2;0
2018-02-19 18:50:00;53.0;;282.9611111111111;False;18;18:50;1883;2;0
2018-02-19 19:00:00;51.0;;282.95;False;19;19:00;1900;2;0
2018-02-19 19:10:00;31.0;;282.93888888888887;False;19;19:10;1916;2;0
2018-02-19 19:20:00;31.0;;282.92777777777775;False;19;19:20;1933;2;0
2018-02-19 19:30:00;30.0;;282.91666666666663;False;19;19:30;1950;2;0
2018-02-19 19:40:00;26.0;;282.9055555555556;False;19;19:40;1966;2;0
2018-02-19 19:50:00;24.0;;282.89444444444445;False;19;19:50;1983;2;0
2018-02-19 20:00:00;24.0;;282.8833333333333;False;20;20:00;2000;2;0
2018-02-19 20:10:00;18.875;;282.87222222222215;False;20;20:10;2016;2;0
2018-02-19 20:20:00;22.0;;282.8611111111111;False;20;20:20;2033;2;0
2018-02-19 20:30:00;18.875;;282.85;False;20;20:30;2050;2;0
2018-02-19 20:40:00;18.875;;282.8388888888889;False;20;20:40;2066;2;0
2018-02-19 20:50:00;18.0;;282.82777777777784;False;20;20:50;2083;2;0
2018-02-19 21:00:00;18.238095238095237;;282.81666666666666;False;21;21:00;2100;2;0
2018-02-19 21:10:00;17.90909090909091;;282.8055555555556;False;21;21:10;2116;2;0
2018-02-19 21:20:00;17.0;;282.79444444444437;False;21;21:20;2133;2;0
2018-02-19 21:30:00;17.0;;282.7833333333333;False;21;21:30;2150;2;0
2018-02-19 21:40:00;17.0;;282.77222222222224;False;21;21:40;2166;2;0
2018-02-19 21:50:00;16.5;;282.7611111111111;False;21;21:50;2183;2;0
2018-02-19 22:00:00;18.238095238095237;;282.75;False;22;22:00;2200;2;0
2018-02-19 22:10:00;17.90909090909091;;282.77777777777777;False;22;22:10;2216;2;0
2018-02-19 22:20:00;17.772727272727273;;282.8055555555556;False;22;22:20;2233;2;0
2018-02-19 22:30:00;17.772727272727273;;282.8333333333333;False;22;22:30;2250;2;0
2018-02-19 22:40:00;17.772727272727273;;282.8611111111111;False;22;22:40;2266;2;0
2018-02-19 22:50:00;17.772727272727273;;282.8888888888889;False;22;22:50;2283;2;0
2018-02-19 23:00:00;17.772727272727273;;282.9166666666667;False;23;23:00;2300;2;0
2018-02-19 23:10:00;17.333333333333332;;282.9444444444445;False;23;23:10;2316;2;0
2018-02-19 23:20:00;17.0;;282.97222222222223;False;23;23:20;2333;2;0
2018-02-19 23:30:00;12.0;;283.0;False;23;23:30;2350;2;0
2018-02-19 23:40:00;12.0;;283.02777777777777;False;23;23:40;2366;2;0
2018-02-19 23:50:00;11.0;;283.0555555555556;False;23;23:50;2383;2;0
2018-02-20 00:00:00;12.0;;283.0833333333333;False;0;00:00;0;2;1
2018-02-20 00:10:00;12.0;;283.1111111111111;False;0;00:10;16;2;1
2018-02-20 00:20:00;12.0;;283.1388888888889;False;0;00:20;33;2;1
2018-02-20 00:30:00;12.0;;283.1666666666667;False;0;00:30;50;2;1
2018-02-20 00:40:00;12.0;;283.1944444444445;False;0;00:40;66;2;1
2018-02-20 00:50:00;12.0;;283.22222222222223;False;0;00:50;83;2;1
2018-02-20 01:00:00;12.0;;283.25;False;1;01:00;100;2;1
2018-02-20 01:10:00;14.0;;283.2611111111111;False;1;01:10;116;2;1
2018-02-20 01:20:00;14.0;;283.27222222222224;False;1;01:20;133;2;1
2018-02-20 01:30:00;14.0;;283.2833333333333;False;1;01:30;150;2;1
2018-02-20 01:40:00;14.0;;283.29444444444437;False;1;01:40;166;2;1
2018-02-20 01:50:00;13.0;;283.3055555555556;False;1;01:50;183;2;1
2018-02-20 02:00:00;13.0;;283.31666666666666;False;2;02:00;200;2;1
2018-02-20 02:10:00;13.0;;283.32777777777784;False;2;02:10;216;2;1
2018-02-20 02:20:00;13.0;;283.3388888888889;False;2;02:20;233;2;1
2018-02-20 02:30:00;13.0;;283.35;False;2;02:30;250;2;1
2018-02-20 02:40:00;13.0;;283.3611111111111;False;2;02:40;266;2;1
2018-02-20 02:50:00;13.0;;283.37222222222215;False;2;02:50;283;2;1
2018-02-20 03:00:00;13.0;;283.3833333333333;False;3;03:00;300;2;1
2018-02-20 03:10:00;13.0;;283.39444444444445;False;3;03:10;316;2;1
2018-02-20 03:20:00;13.0;;283.4055555555556;False;3;03:20;333;2;1
